Dificultad;Categoría;Pregunta;Respuesta Correcta;Incorrecta 1;Incorrecta 2;Incorrecta 3
Fácil;Entretenimiento: Libros;¿Cómo se llama el padre de Harry Potter?;James Potter;Joey Potter;Frank Potter;El Peludo Potter Sr.
Fácil;Entretenimiento: Música;"¿Qué grupo interpreta la canción ""Crash into Me""?";Banda Dave Matthews;Phish;Los Grateful Dead;El Hijo del Destino
Fácil;Entretenimiento: Cine;¿Qué nombre dio Tom Hanks a su compañero de voleibol en la película 'Náufrago'?;Wilson;Viernes;Jones;Billy
Fácil;Entretenimiento: Dibujos animados y animaciones;"En la serie animada de Disney de 1993 ""Bonkers"", ¿cómo se llama el segundo compañero de Bonker?";Miranda Wright;Dick Tracy;Eddie Valiant;Dr. Ludwig von Drake
Fácil;Entretenimiento: Juegos de mesa;En Dungeons and Dragons (5ª edición), ¿qué estadística sueles añadir a tu tirada de iniciativa?;Destreza;Velocidad;Fuerza;Sabiduría
Fácil;Entretenimiento: Videojuegos;"¿Qué objeto doméstico hace que los personajes de ""Steins; ¿Puerta de viaje"" a través del tiempo?";Microondas;Ordenador;Frigorífico;Televisión
Fácil;Entretenimiento: Videojuegos;¿Cuál de estos NO es el nombre de una banda rival en el videojuego Saint's Row 2?;El Imperio Zin;La Hermandad;Los Ronin;Los hijos de Samedi
Fácil;Entretenimiento: Videojuegos;¿De dónde viene el nombre de la serie Metroid?;Un enemigo en el juego;El nombre del jefe final;El nombre del personaje principal;El nombre de una nave espacial
Fácil;Conocimientos generales;¿Qué es el H2O?;Agua;Oxígeno;Hidrógeno;Ninguno
Fácil;Entretenimiento: Música;¿Qué canción NO es del cantante Tom Jones?;Nunca te voy a abandonar;No es raro;¿Qué hay de nuevo, gatito?;Delilah
Fácil;Entretenimiento: Cine;"¿Quién protagonizó como Bruce Wayne y Batman en la película de Tim Burton de 1989 ""Batman""?";Michael Keaton;George Clooney;Val Kilmer;Adam West
Fácil;Entretenimiento: Música;"¿Qué rapero famoso aparece en el single de Jack Ü (Skrillex and Diplo) de 2015 titulado ""Febreze""?";2 Chainz;Kendrick Lamar;Futuro;Exclusiva de Fatman
Fácil;Conocimientos generales;¿Qué signo del zodiaco está representado por el Cangrejo?;Cáncer;Libra;Virgo;Sagitario
Fácil;Entretenimiento: Cine;"En ""Jurassic World"", ¿cómo se llama el dinosaurio que es un híbrido genético?";Indominus Rex;Mosasaurus;Pteranodón;Tyrannosaurus Rex
Fácil;Entretenimiento: Videojuegos;"¿En qué año se lanzó el juego ""FTL: Faster Than Light""?";2012;2014;2013;2011
Fácil;Entretenimiento: Música;¿Qué término describe mejor la conexión de dos secciones de una pieza musical a través de un pasaje transicional?;Puente;Coda;Capo;Forma binaria
Fácil;Geografía;¿Qué país NO formaba parte de la Unión Soviética?;Rumanía;Turkmenistán;Bielorrusia;Tayikistán
Fácil;Geografía;¿Qué océano limita con la costa oeste de Estados Unidos?;Pacífico;Atlántico;Indio;Ártico
Fácil;Conocimientos generales;¿Qué país desarrolló el fusil de asalto AK-47?;Unión Soviética;Irán;Israel;Polonia
Fácil;Entretenimiento: Anime y Manga japonés;¿Cómo se llama Gatomon en la versión original japonesa de Digimon Adventure?;Tailmon;Pawmon;Catmon;Nekomon
Fácil;Historia;¿Cuál de los siguientes países no fue una potencia del Eje durante la Segunda Guerra Mundial?;Unión Soviética;Italia;Alemania;Japón
Fácil;Conocimientos generales;¿Cuál es el planeta más cercano al sol de nuestro sistema solar?;Mercurio;Marte;Júpiter;Tierra
Fácil;Entretenimiento: Cine;"En la película ""Náufrago"" se llama al mejor amigo del protagonista principal mientras está en la isla";Wilson;Carson;Jackson;Willy
Fácil;Conocimientos generales;La moneda canadiense de 1 dólar es conocida coloquialmente como ¿qué?;Loonie;Boolie;Tonto;Moodie
Fácil;Entretenimiento: Libros;¿Cuál es el nombre del cuarto libro de la serie La Torre Oscura de Stephen King?;Mago y Cristal;Lobos de la Calla;Corazones en Atlantis;La mitad oscura
Fácil;Entretenimiento: Videojuegos;¿Quién es el principal antagonista de Ori y el Bosque Ciego?;Kuro;Nibel;Gumo;Rey Rammer XII
Fácil;Entretenimiento: Dibujos animados y animaciones;En My Little Pony, ¿cómo se llama la hermana pequeña de Applejack?;Manzana Bloom;Red Delicious;Dulces de manzana;Buñuelos de manzana
Fácil;Entretenimiento: Cine;"La película de 2002 ""28 Days Later"" está ambientada principalmente en ¿en qué país europeo?";Reino Unido;Francia;Italia;Alemania
Fácil;Entretenimiento: Música;¿La banda Muse lanzó su primer álbum, Showbiz, en qué año?;1999;1998;2000;2001
Fácil;Entretenimiento: Cine;¿Cuál fue el título de la primera película de Bond, estrenada en 1962?;Dr. No;Desde Rusia con amor;Goldfinger;Bola de trueno
Fácil;Entretenimiento: Música;"¿De qué país proviene la canción ""Gangnam Style""?";Corea del Sur;Japón;Corea del Norte;China
Fácil;Entretenimiento: Videojuegos;"En el juego ""Hearthstone"", ¿cuál es el mejor rango posible?";Leyenda de rango 1;Rango 1 Élite;Rango 1 Maestro;Rango 1 Supremo
Fácil;Entretenimiento: Música;¿Cuál de estos NO es el nombre de un álbum publicado por la cantautora inglesa Adele?;12;19;21;25
Fácil;Entretenimiento: Dibujos animados y animaciones;"¿Cuál es la relación entre Rick y Morty en la serie ""Rick y Morty""?";Abuelo y nieto;Padre e hijo;Mejores amigos;Socios de lucha contra el crimen
Fácil;Entretenimiento: Juegos de mesa;¿En qué ciudad francesa se basa Carcassonne?;Carcasona;París;Marsella;Clermont-Ferrand
Fácil;Deportes;¿Qué deporte incluye los términos love, deuce, match y volea?;Tenis;Críquet;Baloncesto;Curling
Fácil;Conocimientos generales;¿Cuál de estos colores NO aparece en el logo de Google?;Rosa;Amarillo;Azul;Verde
Fácil;Entretenimiento: Cine;"¿Cuál es el nombre del bot naranja y blanco en ""Star Wars: El despertar de la Fuerza""?";BB-8;BB-3;AA-A;R2-D2
Fácil;Entretenimiento: Televisión;"¿Quién es el personaje principal de la serie ""Burn Notice""?";Michael Westen;Sam Axe;Fiona Glenanne;Madeline Westen
Fácil;Geografía;¿Cuántas estrellas aparecen en la bandera de Nueva Zelanda?;4;5;2;0
Fácil;Entretenimiento: Televisión;¿Qué concurso de Nickelodeon presentaba una casa en el set que los concursantes saqueaban para encontrar objetos ocultos?;Hallazgo, Guardianes;Doble Desafío;Nickelodeon Guts;Nick Arcade
Fácil;Conocimientos generales;¿Cuál es el idioma oficial de Brasil?;Portugués;Brasileño;Español;Inglés
Fácil;Geografía;¿Cuál es el mayor desierto caluroso del mundo?;Sahara;Gobi;Mojave;Kalahari
Fácil;Conocimientos generales;¿Quién aparece en el billete de cien dólares estadounidenses?;Benjamin Franklin;George Washington;Abraham Lincoln;Thomas Jefferson
Fácil;Entretenimiento: Videojuegos;¿Cómo se llama la ciudad en Saints Row The Third?;Steelport;Stilwater;Carcer;Libertad
Fácil;Entretenimiento: Televisión;"¿Cuántas temporadas tuvo la serie de televisión de ciencia ficción ""Stargate Atlantis""?";5;10;2;7
Fácil;Entretenimiento: Juegos de mesa;¿Cuál de estos no es un juego real de la serie Dungeons & Dragons?;Extreme Dungeons & Dragons;Avanzados Dungeons & Dragons;Dungeons & Dragons 3.5ª edición;Advanced Dungeons & Dragons 2ª edición
Fácil;Conocimientos generales;Según el Libro del Génesis en el Antiguo Testamento, ¿cuántos días tardó Dios en crear el mundo?;Seis;Siete;Uno;Doce
Fácil;Conocimientos generales;¿Qué signo del zodiaco se sitúa entre Virgo y Escorpio?;Libra;Géminis;Tauro;Capricornio
Fácil;Arte;"¿Quién pintó ""Cisnes que reflejan elefantes"", ""Sueño"" y ""La persistencia de la memoria""?";Salvador Dalí;Jackson Pollock;Vincent van Gogh;Edgar Degas
Fácil;Animales;Se sabe que las serpientes y lagartos mueven la lengua, ¿este comportamiento es para?;Captura de partículas de olor;Prueba el aire dulce;Amenaza a otras especies;Atrae parejas femeninas
Fácil;Entretenimiento: Juegos de mesa;¿Cuántos puntos hay en un solo dado?;21;24;15;18
Fácil;Entretenimiento: Videojuegos;En el juego Sonic Forces, ¿cuál de los siguientes no era de un juego anterior?;Infinite;Metal Sonic;Zavoc;Caos
Fácil;Entretenimiento: Videojuegos;"¿Cuál de las siguientes es una clase en el juego ""Hearthstone""?";Sacerdote;Sage;Clérigo;Monje
Fácil;Entretenimiento: Anime y Manga japonés;¿Quién es el protagonista con el pelo rubio en el anime Naruto?;Naruto;Diez Diez;Sasuke;Kakashi
Fácil;Vehículos;¿El fabricante italiano Lamborghini usa qué animal como logotipo?;Toro;Bat;Caballo;Serpiente
Fácil;Entretenimiento: Videojuegos;En la serie Half-Life, el arma emblemática de Gordon Freeman es una:;Palanca;Mazo;Cable de fibra;Katana
Fácil;Entretenimiento: Videojuegos;En Portal 2, ¿cómo murió presumiblemente el CEO de Aperture Science, Cave Johnson?;Intoxicación por rocas lunares;Enviar accidentalmente un portal a la Luna;Me resbaló en la ducha;Intoxicación por amianto
Fácil;Entretenimiento: Videojuegos;"¿Quién es el fundador de la empresa ficticia ""Mann Co"" de Team Fortress 2?";Zepheniah Mann;Cave Johnson;Wallace Breem;Saxton Hale
Fácil;Entretenimiento: Videojuegos;¿Cómo se llama la ametralladora del tipo de armas pesadas de Team Fortress 2?;Sasha;Betty;Anna;Diana
Fácil;Entretenimiento: Música;¿Cuál fue el nombre del segundo álbum de estudio del cantante Frank Ocean, que se publicó el 20 de agosto de 2016?;Rubia;Morena;Negro;Borgoña
Fácil;Entretenimiento: Videojuegos;¿Qué psicópata o psicópatas en Dead Rising 1 te dieron la motosierra pequeña?;Adam el Payaso;Cliff Hudson;Los convictos;Larry el carnicero
Fácil;Entretenimiento: Libros;"¿Cuál era el nombre original de Sir Handel en ""La serie ferroviaria"" y su contraparte animada ""Thomas y sus amigos""?";Halcón;Eagle;Kyte;Golondrinha
Fácil;Ciencia y Naturaleza;¿Cuál es el nombre oficial de la estrella situada más cerca del Polo Celeste Norte?;Polaris;Eridanus;Gamma Cephei;Iota Cephei
Fácil;Entretenimiento: Televisión;"¿La serie de HBO ""Juego de Tronos"" está basada en qué serie de libros?";Canción de Hielo y Fuego;La Rueda del Tiempo;Harry Potter;El Cuaderno
Fácil;Historia;Estos dos países mantuvieron una mancomunidad desde el siglo XVI hasta el XVIII.;Polonia y Lituania;Hutu y Ruanda;Corea del Norte y Corea del Sur;Bangladés y Bután
Fácil;Arte;¿Quién pintó la Mona Lisa?;Leonardo da Vinci;Pablo Picasso;Vincent van Gogh;Miguel Ángel
Fácil;Deportes;¿Qué fecha celebraron los Juegos Olímpicos de Verano de Río 2016?;46255;23 de agosto;19 de agosto;17 de agosto
Fácil;Entretenimiento: Música;En una orquesta, ¿cuál es el miembro más bajo de la familia de los metales?;Tuba;Trombón;Contrabajo;Fagot
Fácil;Mitología;¿Cuántas cabezas tiene Cerberus?;3;2;1;5
Fácil;Animales;¿Hipocampo es el nombre latino de qué criatura marina?;Caballito de mar;Delfín;Ballena;Pulpo
Fácil;Entretenimiento: Videojuegos;En Dota 2, el Rey Espectro era conocido anteriormente como...;Rey Esqueleto;Rey Segador;Rey Calavera;Rey del Infierno
Fácil;Conocimientos generales;Según la canción infantil, ¿qué fruta sacó el pequeño Jack Horner de su tarta de Navidad?;Plum;Manzana;Melocotón;Pera
Fácil;Conocimientos generales;¿Qué paso de la respiración celular forma el ATP?;Fosforilación oxidativa;Glicólisis;Oxidación por piruvato;Ciclo de Calvin
Fácil;Entretenimiento: Anime y Manga japonés;¿Cuál es el nombre de JoJo's Bizarre Adventure Parte 5?;Vento Aureo;Vento Oreo;Vanto Aureo;Vento Eureo
Fácil;Ciencia y Naturaleza;¿Cuántos cromosomas hay en tus células del cuerpo?;23;21;22;24
Fácil;Celebridades;¿Por qué nombre es más conocido Carlos Estevez?;Charlie Sheen;Ricky Martin;Bruno Mars;Joaquín Fénix
Fácil;Entretenimiento: Cine;"¿Qué película contiene la frase: ""¡Saluda a mi pequeño amigo!""?";Scarface;Perros del embalse;Calor;Buenos chicos
Fácil;Historia;¿Cuántos barcos gemelos estaban relacionados con el Titanic?;2;4;3;1
Fácil;Entretenimiento: Videojuegos;En Animal Crossing, ¿quién es el encargado de la tienda del pueblo?;Tom Nook;Señor Resetti;Gracie;K.K. Slider
Fácil;Historia;¿Quién fue el primer estadounidense en el espacio?;Alan Shephard;Neil Armstrong;John Glenn;Jim Lovell
Fácil;Deportes;En golf, ¿cómo se llama una puntuación de dos bajo par?;Eagle;Birdie;Bogey;Albatros
Fácil;Entretenimiento: Videojuegos;"¿En qué centro comercial transcurre ""Dead Rising""?";Willamette Parkview Mall;Liberty Mall;Twin Pines Mall;Centro Comercial Central Square
Fácil;Vehículos;"¿Dónde se fabrican los coches de la marca ""Ferrari""?";Italia;Rumanía;Alemania;Rusia
Fácil;Entretenimiento: Cómics;¿Cuál de estos equipos de superhéroes aparece en los cómics de Invincible?;Guardianes del Globo;Vengadores;Liga de la Justicia;Tortugas Ninja
Fácil;Geografía;¿Qué continente se considera el más grande y poblado del mundo?;Asia;África;Europa;Norteamérica
Fácil;Geografía;¿Qué país es el segundo más grande del mundo en superficie?;Canadá;Rusia;China;Estados Unidos de América
Fácil;Ciencia y Naturaleza;"¿Cuál es el nombre común del compuesto químico ""monóxido de dihidrógeno""?";Agua;Metano;Amoníaco;Gas de la risa
Fácil;Ciencia y Naturaleza;¿Cuántas lunas tiene la Tierra?;1;0;2;3
Fácil;Política;¿Quién fue el primer presidente negro de Sudáfrica?;Nelson Mandela;Mangosuthu Buthelezi;Steve Biko;Obispo Tutu
Fácil;Entretenimiento: Videojuegos;¿Cómo se llama el gato parlante en Persona 5?;Morgana;Teddie;Marie;Ryuji
Fácil;Geografía;¿Groenlandia forma parte de qué reino?;Dinamarca;Suecia;Noruega;Reino Unido
Fácil;Entretenimiento: Cine;¿Qué actriz bailó el giro con John Travolta en 'Pulp Fiction'?;Uma Thurman;Kathy Griffin;Pam Grier;Bridget Fonda
Fácil;Entretenimiento: Cine;"¿Cuál de los siguientes no fue uno de ""Los Siete Magníficos""?";Clint Eastwood;Steve McQueen;Charles Bronson;Robert Vaughn
Fácil;Entretenimiento: Cine;La película de 1996 'Fargo' está ambientada principalmente en ¿en qué estado de EE. UU.?;Minnesota;Dakota del Norte;Dakota del Sur;Wisconsin
Fácil;Entretenimiento: Videojuegos;¿Quién es el compañero de Sonic?;Tails;Shadow;Amy;Nudillos
Fácil;Deportes;¿Cuántos futbolistas deberían estar en el campo al mismo tiempo?;22;20;24;26
Fácil;Entretenimiento: Música;"""Algunas personas me llaman el vaquero espacial"" es la primera línea de qué canción?";El Joker;Fandango;Toma el dinero y huye;Vuela como un águila
Fácil;Entretenimiento: Música;¿Cuál fue el álbum debut de Rage Against the Machine?;Rabia contra la máquina;Imperio del Mal;Bombtrack;La Batalla de Los Ángeles
Fácil;Geografía;¿Dónde estaba la antigua ciudad de Pompeya?;Italia;África Oriental;Sudamérica;Pompilanus
Fácil;Entretenimiento: Cómics;¿Quién es Batman?;Bruce Wayne;Clark Kent;Barry Allen;Tony Stark
Fácil;Entretenimiento: Dibujos animados y animaciones;"¿Quién puso voz al Genio en ""Aladdín"" de Disney?";Robin Williams;Billy Crystal;Adam Sandler;Jim Carrey
Fácil;Geografía;¿Qué óblast ruso forma frontera con Polonia?;Kaliningrado;Samara;Nizhni Nóvgorod;Omsk
Fácil;Entretenimiento: Videojuegos;¿Qué empresa desarrolla la serie de juegos de ritmo Rock Band?;Harmonix;Activision;Konami;Artes Electrónicas
Fácil;Geografía;¿En qué ciudad india se puede encontrar el Taj Mahal?;Agra;Mumbai;Faridabad;Thane
Fácil;Conocimientos generales;Si viajas a una velocidad de 80 mph, ¿cuánto tiempo tardarás en conducir 80 millas?;60 minutos;90 minutos;30 minutos;50 minutos
Fácil;Celebridades;¿Por qué nombre es más conocido Ramón Estevez?;Martin Sheen;Charlie Sheen;Ramon Sheen;Emilio Estevez
Fácil;Vehículos;¿Qué animal aparece en el logotipo del fabricante de automóviles Porsche?;Caballo;Toro;León;Guepardo
Fácil;Entretenimiento: Videojuegos;"¿Qué personaje de Undertale te dice que ""vas a pasar un mal rato""?";Sans;Undyne;Asgore;Asriel Dreemurr
Fácil;Entretenimiento: Videojuegos;"¿Cuál de los siguientes personajes del juego ""Overwatch"" fue revelado como homosexual en diciembre de 2016?";Trazador;Viuda;Sombra;Symmetra
Fácil;Historia;En 1453, ¿qué ciudad importante cayó?;Constantinopla;Roma;Hamburgo;Atenas
Fácil;Entretenimiento: Anime y Manga japonés;¿Cuál de los siguientes se originó como manga?;Akira;Cowboy Bebop;Instituto DxD;Gurren Lagann
Fácil;Entretenimiento: Videojuegos;¿Quién es el villano principal en Bendy y la máquina de tinta?;Bendy;Joey Drew;Alice;Boris
Fácil;Entretenimiento: Música;¿Cuál fue el primer álbum de estudio de Daft Punk?;Deberes;Descubrimiento;Recuerdos de acceso aleatorio;Humano, al fin y al cabo
Fácil;Historia;¿Cuál de los siguientes países africanos tuvo más éxito resistiendo la colonización?;Etiopía;Costa de Marfil;Congo;Namibia
Fácil;Entretenimiento: Cine;¿Cuál era el apellido de Dorothy en 'El Mago de Oz'?;Gale;Perkins;Día;Parker
Fácil;Geografía;"¿Qué ciudad europea es conocida como la ""Ciudad de la Luz""?";París;Roma;Londres;Madrid
Fácil;Historia;¿Qué mariscal de campo alemán era conocido como el 'Zorro del Desierto'?;Erwin Rommel;Ernst Busch;Wolfram Freiherr von Richthofen;Wilhelm List
Fácil;Entretenimiento: Música;¿Qué cantante apareció en la canción de Jack Ü (Skrillex & Diplo) de 2015 'Where Are Ü Now'?;Justin Bieber;Selena Gomez;Ellie Goulding;The Weeknd
Fácil;Entretenimiento: Cine;"¿Qué raza de perro era Marley en la película ""Marley & Me"" (2008)?";Labrador Retriever;Golden Retriever;Dálmata;Shiba Inu
Fácil;Entretenimiento: Videojuegos;"En la serie de videojuegos ""Worms"", ¿cuál de estas armas se ve afectada por el viento?";Bazuca;Granada;Ataque aéreo;Mortero
Fácil;Mitología;¿Un Ankh es el jeroglífico egipcio para qué?;Vida;Con cariño;Odio;Veneno
Fácil;Entretenimiento: Musicales y teatros;¿Qué obra de Shakespeare inspiró el musical 'West Side Story'?;Romeo y Julieta;Hamlet;Macbeth;Otelo
Fácil;Ciencia y Naturaleza;¿El cinturón de asteroides está situado entre qué dos planetas?;Marte y Júpiter;Júpiter y Saturno;Mercurio y Venus;Tierra y Marte
Fácil;Ciencia y Naturaleza;¿Cuál es un ejemplo de patógeno bacteriano?;Cólera;Sarampión;SIDA;Tiña
Fácil;Conocimientos generales;¿Los restos enterrados de qué explorador inglés de Australia se encontraron en Londres en enero de 2019?;Matthew Flinders;William Bourke;Abel Tasman;Dirk Hartog
Fácil;Historia;¿En qué año tuvo lugar la invasión de Kuwait por parte de Irak?;1990;1992;1988;1986
Fácil;Entretenimiento: Anime y Manga japonés;"En ""Diario del futuro"", ¿cuál es el nombre del Diario Telefónico de Yuno Gasai?";Diario de Yukiteru;Diario del asesinato;Diario de Escape;Diario de la Justicia
Fácil;Ciencia: Informática;En informática, ¿qué significa MIDI?;Interfaz Digital para Instrumentos Musicales;Interfaz musical de instrumentos digitales;Interfaz modular de instrumentos digitales;Interfaz de Datos de Instrumentos Musicales
Fácil;Entretenimiento: Videojuegos;En la mayoría de los videojuegos FPS como Counter-Strike, ¿disparar a qué parte del cuerpo hace más daño?;Cabeza;Brazo;Tramo;Pecho
Fácil;Geografía;¿Cuál de estas es el nombre de la ciudad más grande del estado de Tennessee de EE. Unidos?;Memphis;Tebas;Alejandría;Luxor
Fácil;Entretenimiento: Videojuegos;¿Cuál de los siguientes juegos de Zelda no contó con Ganon como jefe final?;La Máscara de Majora;Ocarina del Tiempo;Espada Celestial;El aliento de la naturaleza
Fácil;Entretenimiento: Videojuegos;En la franquicia Street Fighter, ¿cuál es el apellido de Ken?;Masters;Mitchell;Michaels;Morrison
Fácil;Entretenimiento: Dibujos animados y animaciones;"En la película de Pixar ""Toy Story"", ¿cómo se llamaba el niño que poseía los juguetes?";Andy;Edward;Danny;Matt
Fácil;Entretenimiento: Musicales y teatros;En la obra de Shakespeare Julio César, las últimas palabras de César fueron...;¿Y tú, Brute?;¡Iacta alea est!;Vidi;vini
Fácil;Conocimientos generales;¿Con qué empresa colaboró Valve en la creación del Vive?;HTC;Oculus;Google;Razer
Fácil;Entretenimiento: Videojuegos;¿Quién es el líder del Equipo Valor en Pokémon Go?;Candela;Willow;Blanche;Chispa
Fácil;Entretenimiento: Anime y Manga japonés;"¿Los personajes de ""Log Horizon"" están atrapados en qué juego?";Cuento de los Ancianos;Arte de la espada en línea;Tower Unite;Yggdrasil
Fácil;Geografía;¿Cuántos estados de EE. UU. empiezan por la letra K?;Dos;Uno;Ninguno;Tres
Fácil;Historia;"¿Qué líder mundial famoso es famoso por el dicho ""Que coman pastel"", pero se rumorea que nunca lo dijo?";María Antonieta;Zar Nicolás II;Isabel I;Enrique VIII
Fácil;Entretenimiento: Música;"""Doctor Jones"", ""Turn Back Time"" y ""Barbie Girl"" fueron los números uno en Reino Unido para qué grupo Eurodance?";Aqua;Vengaboys;Eiffel 65;¡Sash!
Fácil;Entretenimiento: Videojuegos;"¿Cuándo se lanzó el RPG online de vista cenital ""Space Station 13""?";2003;2000;2010;2006
Fácil;Conocimientos generales;¿Cuál es la lengua oficial y más hablada de Cuba?;Español;Portugués;Francés;Italiano
Fácil;Entretenimiento: Videojuegos;"En ""Call Of Duty: Zombies"", ¿cómo se llama la ballesta de puñetazo de manada?";Terrible Lawton;Longinus;V-R11;Depredador
Fácil;Entretenimiento: Juegos de mesa;¿Cuál de las siguientes NO es una clase en Dungeons and Dragons 5e?;Ingeniero;Caza;Paladín;Bardo
Fácil;Ciencia y Naturaleza;¿Cuántos planetas forman nuestro Sistema Solar?;8;7;9;6
Fácil;Entretenimiento: Anime y Manga japonés;¿Quién es la heroína principal del anime Full Metal Panic?;Kaname Chidori;Teletha Testarossa;Melissa Mao;Kyoko Tokiwa
Fácil;Arte;¿Quién pintó la Mona Lisa?;Leonardo da Vinci;Pablo Picasso;Claude Monet;Vincent van Gogh
Fácil;Historia;¿Qué país se unió a la UE en 2013?;Croacia;Bulgaria;Eslovenia;Turquía
Fácil;Conocimientos generales;¿Cuál es la letra más utilizada en el alfabeto inglés?;E;A;I;O
Fácil;Entretenimiento: Televisión;"¿En qué pueblo costero británico se ambientó la comedia de situación de la BBC ""Fawlty Towers""?";Torquay;Blackpool;Bournemouth;Gran Yarmouth
Fácil;Conocimientos generales;¿Cuántos colores hay en un arcoíris?;7;8;9;10
Fácil;Entretenimiento: Cine;¿En qué película de James Bond la canción principal fue escrita e interpretada por la cantante y compositora inglesa Adele?;Skyfall;Casino Royale;Quantum Solace;Spectre
Fácil;Entretenimiento: Videojuegos;En Counter-Strike: Global Offensive, ¿cómo se llama la rareza de las skins descatalogadas?;Contrabando;Descontinuado;Disminuido;Limitada
Fácil;Entretenimiento: Anime y Manga japonés;"¿Quién es el autor de la serie manga ""Astro Boy""?";Osamu Tezuka;Mitsuteri Yokoyama;Takao Saito;Yoshihiro Tatsumi
Fácil;Vehículos;"¿Qué fabricante de neumáticos de coches es famoso por su marca ""Eagle"" y es el proveedor oficial de neumáticos de NASCAR?";Goodyear;Pirelli;Piedra de puente;Michelin
Fácil;Entretenimiento: Videojuegos;"¿Cuándo se estrenó ""Luigi's Mansion 3""?";31 de octubre de 2019;13 de enero;2019;6 de septiembre
Fácil;Entretenimiento: Dibujos animados y animaciones;¿Qué familia de dibujos animados vive en el 742 de Evergreen Terrace, Springfield, EE. UU.?;Los Simpson;Las colinas;Los Picapiedra;Los Grifos
Fácil;Entretenimiento: Música;¿Qué álbum de Nirvana tenía un bebé desnudo en la portada?;Olvídalo.;Lejía;In Utero;Incesticidio
Fácil;Deportes;¿Qué país ganó la Copa Mundial de la FIFA 2018 celebrada en Rusia?;Francia;Croacia;Bélgica;Inglaterra
Fácil;Geografía;¿Qué es Laos?;País;Región;Río;Ciudad
Fácil;Geografía;¿En qué continente está Guyana?;Sudamérica;África;Norteamérica;Asia
Fácil;Ciencia: Matemáticas;¿Cómo se llama un polígono de ocho lados?;Octágono;Hexágono;Nanagon;Heptágono
Fácil;Vehículos;Durante la Segunda Guerra Mundial, ¿el tanque era el mayor temor entre los aliados?;PanzerKampfwagen V Panther;Marder III;Mks Matilda II;PanzerKampfwagen VI Tiger
Fácil;Ciencia: Gadgets;¿Cuándo se inventó el DVD?;1995;2000;1990;1980
Fácil;Entretenimiento: Música;"¿Qué guitarrista inglés tiene el apodo de ""Slowhand""?";Eric Clapton;Mark Knopfler;Jeff Beck;Jimmy Page
Fácil;Entretenimiento: Videojuegos;¿En qué empresa trabajaba Gabe Newell antes de fundar Valve Corporation?;Microsoft;Manzana;Google;Yahoo
Fácil;Entretenimiento: Música;"""Hallelujah"" es una canción escrita por qué artista canadiense?";Leonard Cohen;Kory Lefkowits;Ryan Letourneau;Justin Bieber
Fácil;Entretenimiento: Anime y Manga japonés;"¿Cuántos ""JoJos"" que son protagonistas hay en la serie ""La extraña aventura de Jojo""?";8+;6+;4+;5+
Fácil;Política;"¿Qué expresidente de Estados Unidos fue apodado ""Teddy"" después de negarse a disparar a un oso negro indefenso?";Theodore Roosevelt;Woodrow Wilson;James F. Fielder;Andrew Jackson
Fácil;Entretenimiento: Videojuegos;¿En qué año se lanzó Garry's Mod como título independiente en el servicio de distribución Steam de Valve?;2006;2007;2004;2003
Fácil;Entretenimiento: Música;¿Brian May era el guitarrista de qué banda?;Reina;Pink Floyd;Rolling Stones;Las Puertas
Fácil;Historia;¿Qué celebra Estados Unidos de América durante el 4 de julio?;La firma de la Declaración de Independencia;El aniversario de la Batalla de Gettysburg;El cruce del río Delaware;La ratificación de la Constitución
Fácil;Geografía;¿El cuerpo de la Esfinge egipcia se basaba en qué animal?;León;Toro;Caballo;Perro
Fácil;Entretenimiento: Videojuegos;¿Cuáles de los dos juegos de Valve están ambientados en el mismo universo?;Vida Media y Portal;Portal y Left 4 Dead;Half-Life y Left 4 Dead;Vida media y Contraataque
Fácil;Conocimientos generales;¿Cómo se llama el pedal extra en un coche con cambio manual o estándar?;Embrague;Shifter;Propulsor;Freno de mano
Fácil;Entretenimiento: Cine;¿Quién es el protagonista principal de la película de 1985, Regreso al futuro?;Marty McFly;"Emmett ""Doc"" Brown";Biff Tannen;George McFly
Fácil;Entretenimiento: Videojuegos;"¿En qué juego hizo su primera aparición ""Sonic The Hedgehog""?";Rad Mobile;Sonic el erizo;Super Mario 64;Mega Man
Fácil;Geografía;¿Cuál es el único estado de Estados Unidos que no tiene una bandera con forma de 4 bordes?;Ohio;Florida;Idaho;Nuevo México
Fácil;Conocimientos generales;"En inglés, ¿cuál es el nombre del carácter ""&""?";Ampersand;Octava Corte;Y firmar;Obelo
Fácil;Entretenimiento: Videojuegos;¿Cuál de estos personajes NO es un luchador jugable en Super Smash Bros. Ultimate?;Kumatora;King K. Rool;Incineroar;Corrin
Fácil;Deportes;"¿De qué ciudad procedía el antiguo equipo de la NHL ""The Nordiques""?";Ciudad de Quebec;Houston;Montreal;Nueva York
Fácil;Conocimientos generales;¿Cuál de estas palabras se refiere a algo fabricado, distribuido o vendido ilegalmente?;Bootleg;Bootblack;Cordones de bota;Bootstrap
Fácil;Deportes;¿Qué equipo ganó la Premier League inglesa 2015-16?;Leicester City;Liverpool;Cheslea;Manchester United
Fácil;Conocimientos generales;¿Cuál de los siguientes juegos de ritmo fue creado por Harmonix?;Banda de Rock;La manía del beat de la carne;Guitar Hero Live;Revolución de la Danza
Fácil;Vehículos;¿Cuántas pulgadas cúbicas tiene el motor LS3?;376;346;364;427
