numero;No.;Name;Nickname;Equipo;posicion;Rol;Posicion2;Character Role;Age Group;Enlace1;imagen;emlace2;nombre completo;Columna6;Columna1;Columna2;Columna8;Columna9;Columna10;Columna11;Columna12;Columna13
5602;Claudette;Inazuma Eleven: Victory Road;Female;Fire;FW;Player;Middle School;Grade 8;Wind Orchestra Club;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM7OyMzOz83P3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/b/6/b6-gsshmnsk.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzOzsjMzs_Nz92igg%3D%3D;Claudette Clackenoff;Un buscador de atención que ama las castañuelas y sueña con hacer una actuación en solitario algún día.;;;;;;;;
5603;Reedman;Inazuma Eleven: Victory Road;Male;Wind;DF;Player;Middle School;Grade 8;Wind Orchestra Club;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM7OyMzOz8zP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/w/s/wspn_thckfm.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzOzsjMzs_Mz92igg%3D%3D;Brooke Reedman;Rompió el clarinete de un veterano del club, pero tiene demasiado miedo para admitirlo o pedir reparaciones.;;;;;;;;
5604;Cornelia;Inazuma Eleven: Victory Road;Female;Mountain;MF;Player;Middle School;Grade 9;Wind Orchestra Club;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM7OyMzOz8vP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/y/z/yzi7rkzwpzm.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzOzsjMzs_Lz92igg%3D%3D;Cornelia Hoopett;Una chica pintoresca que adora las cosas redondas y que se convirtió en una tocadora de cuerno por sus tubos en bucle.;;;;;;;;
5605;Penelope;Inazuma Eleven: Victory Road;Female;Mountain;DF;Player;Middle School;Grade 8;Wind Orchestra Club;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM7OyMzOz8rP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/d/b/db5a81vkiqk.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzOzsjMzs_Kz92igg%3D%3D;Penelope Mozartin;Una aficionada a la música clásica que sabe todo sobre los grandes compositores y desearía haber vivido en su época.;;;;;;;;
5606;Summing;Inazuma Eleven: Victory Road;Female;Mountain;MF;Player;Middle School;Grade 9;Wind Orchestra Club;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM7OyMzOz8nP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/j/0/j0avvogcxku.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzOzsjMzs_Jz92igg%3D%3D;Brianna Summing;Una chica modesta que quiere estar en el centro de atención una vez y planea animar al club de béisbol en las noticias locales.;;;;;;;;
5607;Kettingham;Inazuma Eleven: Victory Road;Female;Wind;MF;Player;Middle School;Grade 8;Wind Orchestra Club;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM7OyMzOz8jP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/s/c/scrocxg4658.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzOzsjMzs_Iz92igg%3D%3D;Henrietta Kettingham;"Muy estricto con la etiqueta, quién fija el ángulo del arco y la posición de tu instrumento antes de que puedas decir ""afinación"".";;;;;;;;
5608;Marjorie;Inazuma Eleven: Victory Road;Female;Forest;DF;Player;Middle School;Grade 7;Wind Orchestra Club;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM7OyMzOz8fP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/m/2/m2uwzafadgu.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzOzsjMzs_Hz92igg%3D%3D;Marjorie Piperplume;Una amante de los pájaros que cogió la flauta solo para tocar a dúo con sus amigos emplumados.;;;;;;;;
5609;Dizzy;Inazuma Eleven: Victory Road;Female;Mountain;GK;Player;Middle School;Grade 7;Wind Orchestra Club;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM7OyMzOz8bP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/x/e/xel3eljgw18.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzOzsjMzs_Gz92igg%3D%3D;Dizzy Fumbleton;Es torpe pero siempre guarda primero su instrumento porque los moratones sanan más rápido que las facturas de reparación.;;;;;;;;
561;Fort;Inazuma Eleven;Male;Wind;DF;Player;Middle School;Grade 8;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Oz8_Jz87P3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/o/x/oxbfxokume8.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzs_Pyc_Oz92igg%3D%3D;Beau Fort;Le encanta sentir el viento en el pelo mientras va en bici por la ciudad.;;;;;;;;
5610;Brasswagon;Inazuma Eleven: Victory Road;Male;Wind;FW;Player;Middle School;Grade 7;Wind Orchestra Club;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM7OyMzOzs_P3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/5/2/52-6ekqprzc.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzOzsjMzs7Pz92igg%3D%3D;Donovan Brasswagon;Su trombón es fuerte, pero sus movimientos de baile son aún más fuertes—un camino despejado cuando empieza a tocar.;;;;;;;;
5611;Liselotte;Inazuma Eleven: Victory Road;Female;Forest;MF;Player;Middle School;Grade 7;Wind Orchestra Club;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM7OyMzOzs7P3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/i/e/iepbpbmt8q0.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzOzsjMzs7Oz92igg%3D%3D;Liselotte Heartsway;Se apuntó por amor, no por música, esperando que algún chico del club de béisbol la notara de la sección de metales.;;;;;;;;
5612;Warbleton;Inazuma Eleven: Victory Road;Female;Wind;DF;Player;Middle School;Grade 7;Wind Orchestra Club;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM7OyMzOzs3P3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/o/x/oxsu6g5bjke.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzOzsjMzs7Nz92igg%3D%3D;Jaslyn Warbleton;Es una natural del jazz, con riffs tan suaves que hasta la profesora se olvida de criticar.;;;;;;;;
5613;Francesca;Inazuma Eleven: Victory Road;Female;Fire;DF;Player;Middle School;Grade 7;Wind Orchestra Club;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM7OyMzOzszP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/z/z/zzdpx5fhk5s.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzOzsjMzs7Mz92igg%3D%3D;Francesca Fintootle;Sueña con gritar vítores en su trompeta, pero en secreto duda que sus pulmones puedan seguir el ritmo.;;;;;;;;
5614;Gravendirge;Inazuma Eleven: Victory Road;Male;Wind;DF;Player;Middle School;Grade 8;Choir Club;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM7OyMzNz87P3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/r/t/rtrdugj5oec.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzOzsjMzc_Oz92igg%3D%3D;Ezekiel Gravendirge;Aprendió a exorcizar espíritus solo con un zumbido y ahora despeja malas vibraciones solo cantando para sí mismo.;;;;;;;;
5615;Tunesmith;Inazuma Eleven: Victory Road;Male;Forest;MF;Player;Middle School;Grade 9;Choir Club;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM7OyMzNz83P3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/x/c/xcioh98xd-s.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzOzsjMzc_Nz92igg%3D%3D;Regis Tunesmith;Futuro director ya al mando, cambia plumas por una porra en cada clase.;;;;;;;;
5616;Melodin;Inazuma Eleven: Victory Road;Male;Forest;MF;Player;Middle School;Grade 8;Choir Club;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM7OyMzNz8zP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/a/q/aq5jqcalwne.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzOzsjMzc_Mz92igg%3D%3D;Vincent Melodin;Suelta una melodía preciosa cuando se asusta, lo que solo le convierte en un blanco mayor para los amantes de las bromas.;;;;;;;;
5617;Sirensong;Inazuma Eleven: Victory Road;Female;Mountain;FW;Player;Middle School;Grade 9;Choir Club;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM7OyMzNz8vP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/c/l/cl-vebin1le.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzOzsjMzc_Lz92igg%3D%3D;Renee Sirensong;Su primer llanto hizo llorar al obstetra, y desde entonces ha estado silenciando las habitaciones con su voz.;;;;;;;;
5618;Monica;Inazuma Eleven: Victory Road;Female;Forest;MF;Player;Middle School;Grade 8;Choir Club;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM7OyMzNz8rP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/z/j/zjp0pkudy4s.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzOzsjMzc_Kz92igg%3D%3D;Monica Kinbird;Clava perfectamente la voz de cualquier compañero y cambia de estilo tan rápido que no sabes cuál es el suyo.;;;;;;;;
5619;Sonata;Inazuma Eleven: Victory Road;Female;Mountain;FW;Player;Middle School;Grade 8;Choir Club;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM7OyMzNz8nP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/t/m/tmsb65bvtyc.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzOzsjMzc_Jz92igg%3D%3D;Sonata Cherub;Afirma ser un ángel y, sinceramente, su voz es suficiente para hacerte creerlo.;;;;;;;;
562;Scarlet;Inazuma Eleven;Male;Fire;DF;Player;Middle School;Grade 7;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Oz8_Jz83P3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/u/e/ue4wi1_ctkm.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzs_Pyc_Nz92igg%3D%3D;Reid Scarlet;Supersticioso. Siempre lleva calzoncillos rojos para dar suerte.;;;;;;;;
5620;Langton;Inazuma Eleven: Victory Road;Female;Fire;DF;Player;Middle School;Grade 8;Choir Club;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM7OyMzNz8jP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/i/k/ikdgxg9var0.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzOzsjMzc_Iz92igg%3D%3D;Allegra Langton;Sus notas no paran para siempre gracias al control de la respiración que incluso los deportistas envidian.;;;;;;;;
5621;Milli;Inazuma Eleven: Victory Road;Female;Mountain;MF;Player;Middle School;Grade 7;Choir Club;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM7OyMzNz8fP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/w/o/woi4ml-nnuc.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzOzsjMzc_Hz92igg%3D%3D;Millicent Vociere;Una recién llegada de buen corazón que canta cualquier papel que le dan y lo clava cada vez.;;;;;;;;
5622;Sopralis;Inazuma Eleven: Victory Road;Female;Fire;DF;Player;Middle School;Grade 7;Choir Club;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM7OyMzNz8bP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/n/m/nmtzl0y3kn0.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzOzsjMzc_Gz92igg%3D%3D;Selena Sopralis;Una soprano cristalina cuya voz es tan pura que a veces desaparece en el aire.;;;;;;;;
5623;Harmond;Inazuma Eleven: Victory Road;Male;Forest;GK;Player;Middle School;Grade 7;Choir Club;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM7OyMzNzs_P3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/j/o/joiur1r-rlu.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzOzsjMzc7Pz92igg%3D%3D;Rondo Harmond;Maneja todos los instrumentos que necesita el club de coro y de alguna manera los toca todos como si hubiera nacido para ello.;;;;;;;;
5624;Rumbell;Inazuma Eleven: Victory Road;Female;Mountain;DF;Player;Middle School;Grade 7;Choir Club;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM7OyMzNzs7P3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/4/m/4m518k3eg48.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzOzsjMzc7Oz92igg%3D%3D;Aretha Rumbell;Su voz retumba grave y profunda con un vibrato profundo que te sacude hasta los huesos.;;;;;;;;
5625;Hexine;Inazuma Eleven: Victory Road;Female;Wind;DF;Player;Middle School;Grade 9;Choir Club;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM7OyMzNzs3P3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/y/j/yjaavxcmzym.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzOzsjMzc7Nz92igg%3D%3D;Hexine Cantation;Dicen que canta un villancico maldito que te deja aturdido, soñador y suplicando más.;;;;;;;;
5626;Grohl;Inazuma Eleven: Victory Road;Male;Mountain;DF;Player;Middle School;Grade 9;Modern Music Club;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM7OyM_PysnP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/e/j/ejhuspaenxm.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzOzsjPz8rJz92igg%3D%3D;Rockson Grohl;Vive por la música y adora el rock, pero no puede quitarse de encima la sensación de unirse al club solo para parecer guay.;;;;;;;;
5627;Lonsom;Inazuma Eleven: Victory Road;Male;Wind;FW;Player;Middle School;Grade 7;Modern Music Club;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM7OyM_PyMzP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/t/v/tvga28imodc.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzOzsjPz8jMz92igg%3D%3D;Sadley Lonsom;Cae fuerte y rápido, pero la suerte nunca está de su lado, dejando desamores y tristes melodías de guitarra a su paso.;;;;;;;;
5628;Blossom;Inazuma Eleven: Victory Road;Female;Fire;MF;Player;Middle School;Grade 7;Modern Music Club;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM7OyMzMz87P3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/b/6/b6g4nvflbvk.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzOzsjMzM_Oz92igg%3D%3D;Blossom Laine;Criada con el visual kei, gira la cabeza y anima al público con movimientos legendarios de headbanging.;;;;;;;;
5629;Hummings;Inazuma Eleven: Victory Road;Male;Forest;FW;Player;Middle School;Grade 8;Modern Music Club;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM7OyMzMz83P3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/h/v/hvln0yqd0pu.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzOzsjMzM_Nz92igg%3D%3D;Thompson Hummings;Empezó como un novato que buscaba atención, pero se ganó su lugar gracias a la lucha constante y el encanto constante.;;;;;;;;
563;Lamkin;Inazuma Eleven;Male;Forest;MF;Player;Middle School;Grade 7;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Oz8_Jz8zP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/f/2/f2jrpkzm-xk.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzs_Pyc_Mz92igg%3D%3D;Joe Lamkin;Dulce como un cordero. Incluso las niñas pequeñas le empujan.;;;;;;;;
5630;Donders;Inazuma Eleven: Victory Road;Male;Fire;MF;Player;Middle School;Grade 9;Modern Music Club;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM7OyMzMz8zP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/q/9/q9usznm5z88.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzOzsjMzM_Mz92igg%3D%3D;Trebor Donders;Convirtió piernas inquietas en baterías atronadoras con una velocidad de doble bajo que deja boquiabierto al público.;;;;;;;;
5631;Liron;Inazuma Eleven: Victory Road;Male;Wind;DF;Player;Middle School;Grade 8;Modern Music Club;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM7OyMzMz8vP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/s/c/sctw3uevc68.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzOzsjMzM_Lz92igg%3D%3D;Liron Suesskind;Mantiene la voz aguda colando caramelos durante toda la clase—ningún profesor le pilla jamás.;;;;;;;;
5632;Harlow;Inazuma Eleven: Victory Road;Male;Forest;GK;Player;Middle School;Grade 7;Modern Music Club;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM7OyMzMz8rP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/j/0/j0irar4vxju.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzOzsjMzM_Kz92igg%3D%3D;Marius Harlow;Obsesionado con llevar su instrumento todos los días, desarrolló una resistencia increíble incluso de niño en casa.;;;;;;;;
5633;Raya;Inazuma Eleven: Victory Road;Female;Wind;DF;Player;Middle School;Grade 9;Modern Music Club;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM7OyMzMz8nP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/d/b/dbbkj2nnepk.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzOzsjMzM_Jz92igg%3D%3D;Raya Sixstring;Un lobo solitario persiguiendo sueños de cantautor cuyas actuaciones en la calle detienen a la gente en seco.;;;;;;;;
5634;Minna;Inazuma Eleven: Victory Road;Female;Mountain;MF;Player;Middle School;Grade 8;Modern Music Club;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM7OyMzMz8jP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/y/z/yzwfkjrdpam.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzOzsjMzM_Iz92igg%3D%3D;Minna Smallwood;Coleccionista peculiar que iguala el equipo de su compañero favorito y sueña con improvisar codo con codo.;;;;;;;;
5635;Cleara;Inazuma Eleven: Victory Road;Female;Fire;MF;Player;Middle School;Grade 7;Modern Music Club;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM7OyMzMz8fP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/g/z/gzpdveo_olk.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzOzsjMzM_Hz92igg%3D%3D;Cleara Sounds;Un friki de los auriculares con una enciclopédia de sonido que no toca los auriculares inalámbricos para nada.;;;;;;;;
5636;Sadler;Inazuma Eleven: Victory Road;Male;Forest;DF;Player;Middle School;Grade 7;Modern Music Club;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM7OyMzMz8bP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/3/x/3x-847ofjwm.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzOzsjMzM_Gz92igg%3D%3D;Hop Sadler;Bajista obsesionado con los pedales que nunca los promociona pero le encanta mirar su colorida colección.;;;;;;;;
5637;Revell;Inazuma Eleven: Victory Road;Male;Wind;FW;Player;Middle School;Grade 7;Modern Music Club;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM7OyMzMzs_P3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/z/z/zzlxi6hmc6s.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzOzsjMzM7Pz92igg%3D%3D;Bang Revell;No sabe tocar ni una nota, pero domina el escenario con sus impresionantes air guitarmoves que se roban el protagonismo cada vez.;;;;;;;;
5638;Verica;Inazuma Eleven: Victory Road;Female;Fire;MF;Player;Middle School;Grade 9;Newspaper Club;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM7OyM_PysjP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/v/h/vh21_wm-gck.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzOzsjPz8rIz92igg%3D%3D;Verica Nyman;Obsesionada con los cotilleos, inventa historias disparatadas para mantener el molino de rumores justo como le gusta.;;;;;;;;
5639;Ogden;Inazuma Eleven: Victory Road;Male;Forest;GK;Player;Middle School;Grade 9;Newspaper Club;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM7OyMzLz87P3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/c/k/ck3wbehrfoe.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzOzsjMy8_Oz92igg%3D%3D;Aldus Ogden;Expulsado del club de prensa por Nyman, está atrapado lamentando el cambio de la prensa impresa a las interminables publicaciones en redes sociales.;;;;;;;;
564;Magpie;Inazuma Eleven;Male;Wind;GK;Player;Middle School;Grade 9;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Oz8_Jz8vP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/d/x/dxonhtlk7rk.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzs_Pyc_Lz92igg%3D%3D;Dylan Magpie;Le gustan las piedras brillantes. Los busca en el río cada fin de semana.;;;;;;;;
5640;Camry;Inazuma Eleven: Victory Road;Female;Fire;MF;Player;Middle School;Grade 8;Newspaper Club;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM7OyM_PzsfP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/p/d/pdq3dx8j57u.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzOzsjPz87Hz92igg%3D%3D;Veronica Camry;Un genio de la cámara que es el favorito del club de idols para tomas perfectas en el lugar que capturan cada momento perfecto.;;;;;;;;
5641;Inkton;Inazuma Eleven: Victory Road;Female;Mountain;DF;Player;Middle School;Grade 8;Newspaper Club;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM7OyM_PzsbP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/y/1/y1hwuoazui8.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzOzsjPz87Gz92igg%3D%3D;Cora Inkton;Escribe una querida columna de esquina en el periódico escolar donde sus cálidas historias alegran el día de los lectores.;;;;;;;;
5642;Goldfield;Inazuma Eleven: Victory Road;Male;Forest;FW;Player;Middle School;Grade 8;Newspaper Club;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM7OyM_Pzc_P3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/w/d/wdudahwsrdu.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzOzsjPz83Pz92igg%3D%3D;Uriah Goldfield;Implacable en la búsqueda de travesuras, desenterra suciedad y cuenta las historias más salvajes junto a Nyman.;;;;;;;;
5643;Miramond;Inazuma Eleven: Victory Road;Male;Wind;MF;Player;Middle School;Grade 8;Newspaper Club;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM7OyMzLz83P3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/i/l/ilujiduzqu0.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzOzsjMy8_Nz92igg%3D%3D;Adal Miramond;Pretende superar a la sociedad oculta desenterrando y compartiendo los misterios más inquietantes que existen.;;;;;;;;
